Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Mortality_Rate,Gender,Race,TopicID,LocationID,Y_Lat,X_Lon
2017,FL,Florida,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,191.3,Male,Asian and Pacific Islander,T2,12,28.6588,-82.49700000000001
2017,FL,Florida,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,112.2,Female,Asian and Pacific Islander,T2,12,28.6588,-82.49700000000001
2017,FL,Florida,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,153.6,Overall,American Indian and Alaskan Native,T2,12,28.6588,-82.49700000000001
2017,FL,Florida,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,194.7,Male,American Indian and Alaskan Native,T2,12,28.6588,-82.49700000000001
2017,FL,Florida,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,116.4,Female,American Indian and Alaskan Native,T2,12,28.6588,-82.49700000000001
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,327.5,Male,Asian and Pacific Islander,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,165.8,Female,Asian and Pacific Islander,T2,15,20.2408,-156.326
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,247.4,Female,Overall,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,323.1,Overall,White,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,417.7,Male,White,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,248.7,Female,White,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,416.1,Overall,Black,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,498,Male,Black,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,338.1,Female,Black,T2,19,42.076,-93.5022
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,598.8,Male,Hispanic,T2,15,20.2408,-156.326
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,341.7,Overall,Overall,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,434.4,Male,Overall,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,269.4,Female,Overall,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,346.2,Overall,White,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,439.6,Male,White,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,270.2,Female,White,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,377,Overall,Black,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,489.2,Male,Black,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,299.8,Female,Black,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,129.5,Overall,Hispanic,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,159.4,Male,Hispanic,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,101.9,Female,Hispanic,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,142.5,Overall,Asian and Pacific Islander,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,177.8,Male,Asian and Pacific Islander,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,113.3,Female,Asian and Pacific Islander,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,85,Overall,American Indian and Alaskan Native,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,89.5,Male,American Indian and Alaskan Native,T2,13,32.6549,-83.4547
2017,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,83.5,Female,American Indian and Alaskan Native,T2,13,32.6549,-83.4547
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,614.6,Overall,Overall,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,782.4,Male,Overall,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,473,Female,Overall,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Overall,White,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Male,White,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Female,White,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Overall,Black,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Male,Black,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Female,Black,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Overall,Hispanic,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Male,Hispanic,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Female,Hispanic,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Overall,Asian and Pacific Islander,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Male,Asian and Pacific Islander,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Female,Asian and Pacific Islander,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Overall,American Indian and Alaskan Native,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Male,American Indian and Alaskan Native,T2,66,13.4431,144.77700000000002
2017,GU,Guam,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Female,American Indian and Alaskan Native,T2,66,13.4431,144.77700000000002
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,246.1,Overall,Overall,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,330.8,Male,Overall,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,174.2,Female,Overall,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,260.9,Overall,White,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,323.7,Male,White,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,195.5,Female,White,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,234.5,Overall,Black,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,253.5,Male,Black,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,204.2,Female,Black,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,431.1,Overall,Hispanic,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Overall,American Indian and Alaskan Native,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Male,American Indian and Alaskan Native,T2,15,20.2408,-156.326
2017,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Female,American Indian and Alaskan Native,T2,15,20.2408,-156.326
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,154.2,Overall,Hispanic,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,175.5,Male,Hispanic,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,130.4,Female,Hispanic,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,147.5,Overall,Asian and Pacific Islander,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,206.6,Male,Asian and Pacific Islander,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,105.8,Female,Asian and Pacific Islander,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,238.4,Overall,American Indian and Alaskan Native,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,320.7,Overall,Overall,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,413.4,Male,Overall,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Male,American Indian and Alaskan Native,T2,19,42.076,-93.5022
2017,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Female,American Indian and Alaskan Native,T2,19,42.076,-93.5022
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,192.7,Female,American Indian and Alaskan Native,T2,16,44.3858,-114.661
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,132.2,Female,Hispanic,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,151.9,Overall,Asian and Pacific Islander,T2,17,40.0644,-89.2034
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,310.5,Overall,Overall,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,387.3,Male,Overall,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,243.2,Female,Overall,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,317.9,Overall,White,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,396.6,Male,White,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,249.2,Female,White,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,230.1,Overall,Black,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Male,Black,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Female,Black,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,182.1,Overall,Hispanic,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,208.9,Male,Hispanic,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,151.9,Female,Hispanic,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,177.3,Overall,Asian and Pacific Islander,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,282.2,Male,Asian and Pacific Islander,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,113.5,Female,Asian and Pacific Islander,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,252.9,Overall,American Indian and Alaskan Native,T2,16,44.3858,-114.661
2017,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,322.2,Male,American Indian and Alaskan Native,T2,16,44.3858,-114.661
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,195.5,Male,Asian and Pacific Islander,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,116.9,Female,Asian and Pacific Islander,T2,17,40.0644,-89.2034
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,401.6,Overall,White,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,512.6,Male,White,T2,22,31.0964,-92.0302
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,127.5,Overall,American Indian and Alaskan Native,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,152.4,Male,American Indian and Alaskan Native,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,110.5,Female,American Indian and Alaskan Native,T2,17,40.0644,-89.2034
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,312.3,Female,White,T2,22,31.0964,-92.0302
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,318.6,Overall,Overall,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,405.1,Male,Overall,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,250.8,Female,Overall,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,322.1,Overall,White,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,412.8,Male,White,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,250.5,Female,White,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,432.8,Overall,Black,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,557.7,Male,Black,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,343.6,Female,Black,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,167.5,Overall,Hispanic,T2,17,40.0644,-89.2034
2017,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,207.8,Male,Hispanic,T2,17,40.0644,-89.2034
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,474.3,Overall,Black,T2,22,31.0964,-92.0302
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Female,American Indian and Alaskan Native,T2,18,39.9128,-86.2757
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,135.1,Female,Asian and Pacific Islander,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,409.1,Overall,American Indian and Alaskan Native,T2,20,38.4828,-98.384
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,351.5,Overall,Overall,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,450.3,Male,Overall,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,273.6,Female,Overall,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,353.3,Overall,White,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,454.9,Male,White,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,273,Female,White,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,421.3,Overall,Black,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,525.4,Male,Black,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,343.3,Female,Black,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,177.8,Overall,Hispanic,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,216.4,Male,Hispanic,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,142.1,Female,Hispanic,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,148,Overall,Asian and Pacific Islander,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,205.1,Male,Asian and Pacific Islander,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,104.8,Female,Asian and Pacific Islander,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,97.9,Overall,American Indian and Alaskan Native,T2,18,39.9128,-86.2757
2017,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Male,American Indian and Alaskan Native,T2,18,39.9128,-86.2757
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,491.4,Male,American Indian and Alaskan Native,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,345.6,Female,American Indian and Alaskan Native,T2,20,38.4828,-98.384
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,495.4,Male,White,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,302.4,Female,White,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,408.3,Overall,Black,T2,21,37.5266,-85.29
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,308.2,Overall,Overall,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,389,Male,Overall,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,242.2,Female,Overall,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,310.7,Overall,White,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,394.2,Male,White,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,242.8,Female,White,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,401.3,Overall,Black,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,473.1,Male,Black,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,334,Female,Black,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,186.8,Overall,Hispanic,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,230.8,Male,Hispanic,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,149.6,Female,Hispanic,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,153.8,Overall,Asian and Pacific Islander,T2,20,38.4828,-98.384
2017,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,182.7,Male,Asian and Pacific Islander,T2,20,38.4828,-98.384
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,522.3,Male,Black,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,317.9,Female,Black,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,139.3,Overall,Hispanic,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,147.4,Male,Hispanic,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,128.6,Female,Hispanic,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,181.2,Overall,Asian and Pacific Islander,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,199.4,Male,Asian and Pacific Islander,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,170,Female,Asian and Pacific Islander,T2,21,37.5266,-85.29
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,597.3,Male,Black,T2,22,31.0964,-92.0302
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Overall,American Indian and Alaskan Native,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,384.8,Overall,Overall,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,489.4,Male,Overall,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,299.9,Female,Overall,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,389,Overall,White,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Male,American Indian and Alaskan Native,T2,21,37.5266,-85.29
2017,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,Female,American Indian and Alaskan Native,T2,21,37.5266,-85.29
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,325.4,Female,Overall,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,412.3,Overall,Overall,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,522.1,Male,Overall,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,382.3,Female,Black,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,170,Overall,Hispanic,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,209.7,Male,Hispanic,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,131.2,Female,Hispanic,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,132.5,Overall,Asian and Pacific Islander,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,134.6,Male,Asian and Pacific Islander,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,127.9,Female,Asian and Pacific Islander,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,182.7,Overall,American Indian and Alaskan Native,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,232.1,Male,American Indian and Alaskan Native,T2,22,31.0964,-92.0302
2017,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,138.3,Female,American Indian and Alaskan Native,T2,22,31.0964,-92.0302
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,259.5,Overall,Overall,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,338.6,Male,Overall,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,200.8,Female,Overall,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,271.1,Overall,White,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,356.5,Male,White,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,207.8,Female,White,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,238.9,Overall,Black,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,296.2,Male,Black,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,196.3,Female,Black,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,156.4,Overall,Hispanic,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,190.4,Male,Hispanic,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,129.8,Female,Hispanic,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,104,Overall,Asian and Pacific Islander,T2,25,42.2573,-71.8024
2017,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,121.1,Male,Asian and Pacific Islander,T2,25,42.2573,-71.8024
